  US_Wi1_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  322.6  Rswmax  958.7  band resid max 108.1 W/m2 (1.92% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi2_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  322.9  Rswmax  959.0  band resid max 107.1 W/m2 (1.96% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi3_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  323.1  Rswmax  959.3  band resid max 106.5 W/m2 (1.96% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi4_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  322.6  Rswmax  958.7  band resid max 107.1 W/m2 (1.94% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wrc_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  343.6  Rswmax 1014.9  band resid max 102.2 W/m2 (1.84% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xAB_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  345.6  Rswmax 1015.9  band resid max 102.6 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xBL_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  337.4  Rswmax  970.4  band resid max 116.3 W/m2 (1.99% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xBR_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  330.6  Rswmax  990.7  band resid max 108.7 W/m2 (2.68% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xGR_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  343.8  Rswmax 1002.0  band resid max 120.3 W/m2 (1.92% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xHA_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  339.5  Rswmax  995.1  band resid max 104.6 W/m2 (2.55% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xJE_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  355.2  Rswmax 1005.4  band resid max 116.4 W/m2 (1.57% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xLE_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  358.0  Rswmax 1026.5  band resid max 115.7 W/m2 (1.53% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xML_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  344.6  Rswmax  987.6  band resid max 118.7 W/m2 (2.35% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xNW_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  368.8  Rswmax 1058.9  band resid max 124.9 W/m2 (2.11% of hours > 1; reference US_xRM: 77.2, 3.27%)
