job        : 37226
node       : soeepyc06
started    : 2026-08-14T16:14:19Z
stations   : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_stations
co2        : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/co2
output     : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
precip     : block

args       : --dry-run --all
stations : 101   elevation known for 118 (badm_values=110, site_registry=8)
input    : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_stations
output   : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
precip   : block   seed 20260813

  GFDL-ESM4 historical (ECS 2.6 K): 12775 days, 101 stations
    US-DPP: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-7.3, 44.4], 'Ta_mean': 23.39, 'Pre_mbar': 1010.5, 'Pr_mm_yr': 1278.8, 'Pr_max_h': 7.65, 'Rsw_max': 973.9, 'Ds_mean': 765.0, 'Ca': [338.7, 397.5]}
    US-Dk2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-39.2, 44.5], 'Ta_mean': 15.88, 'Pre_mbar': 993.3, 'Pr_mm_yr': 1146.4, 'Pr_max_h': 10.21, 'Rsw_max': 955.5, 'Ds_mean': 514.6, 'Ca': [338.7, 397.5]}
    US-Dk3: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-39.2, 44.5], 'Ta_mean': 15.88, 'Pre_mbar': 993.9, 'Pr_mm_yr': 1146.4, 'Pr_max_h': 10.21, 'Rsw_max': 955.5, 'Ds_mean': 514.6, 'Ca': [338.7, 397.5]}
    US-Fmf: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-32.2, 36.5], 'Ta_mean': 9.48, 'Pre_mbar': 784.3, 'Pr_mm_yr': 491.4, 'Pr_max_h': 10.31, 'Rsw_max': 1083.3, 'Ds_mean': 924.4, 'Ca': [338.7, 397.5]}
    US-Fuf: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-31.1, 36.3], 'Ta_mean': 9.53, 'Pre_mbar': 782.5, 'Pr_mm_yr': 531.9, 'Pr_max_h': 12.4, 'Rsw_max': 1083.2, 'Ds_mean': 925.9, 'Ca': [338.7, 397.5]}
    US-GBT: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.3, 33.4], 'Ta_mean': 2.92, 'Pre_mbar': 694.1, 'Pr_mm_yr': 347.8, 'Pr_max_h': 3.98, 'Rsw_max': 1045.9, 'Ds_mean': 472.6, 'Ca': [338.7, 397.5]}
    US-GLE: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.3, 33.4], 'Ta_mean': 2.92, 'Pre_mbar': 693.6, 'Pr_mm_yr': 347.8, 'Pr_max_h': 3.98, 'Rsw_max': 1045.9, 'Ds_mean': 472.6, 'Ca': [338.7, 397.5]}
    US-HB2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-15.3, 40.4], 'Ta_mean': 19.14, 'Pre_mbar': 1012.7, 'Pr_mm_yr': 1264.9, 'Pr_max_h': 8.53, 'Rsw_max': 950.8, 'Ds_mean': 556.7, 'Ca': [338.7, 397.5]}
    US-HB3: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-15.3, 40.4], 'Ta_mean': 19.14, 'Pre_mbar': 1012.4, 'Pr_mm_yr': 1264.9, 'Pr_max_h': 8.53, 'Rsw_max': 950.7, 'Ds_mean': 556.7, 'Ca': [338.7, 397.5]}
    US-HBK: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-42.2, 35.3], 'Ta_mean': 5.97, 'Pre_mbar': 970.1, 'Pr_mm_yr': 1199.5, 'Pr_max_h': 11.44, 'Rsw_max': 984.3, 'Ds_mean': 297.1, 'Ca': [338.7, 397.5]}
    US-Ha1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.8, 38.5], 'Ta_mean': 9.15, 'Pre_mbar': 973.2, 'Pr_mm_yr': 1140.6, 'Pr_max_h': 11.35, 'Rsw_max': 984.2, 'Ds_mean': 380.7, 'Ca': [338.7, 397.5]}
    US-Ha2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.8, 38.5], 'Ta_mean': 9.15, 'Pre_mbar': 970.9, 'Pr_mm_yr': 1140.6, 'Pr_max_h': 11.35, 'Rsw_max': 984.2, 'Ds_mean': 380.7, 'Ca': [338.7, 397.5]}
    US-Ho1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-35.7, 35.9], 'Ta_mean': 6.55, 'Pre_mbar': 1006.1, 'Pr_mm_yr': 1101.8, 'Pr_max_h': 10.22, 'Rsw_max': 982.3, 'Ds_mean': 307.1, 'Ca': [338.7, 397.5]}
    US-Ho2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-35.7, 35.9], 'Ta_mean': 6.55, 'Pre_mbar': 1005.9, 'Pr_mm_yr': 1101.8, 'Pr_max_h': 10.22, 'Rsw_max': 982.3, 'Ds_mean': 307.1, 'Ca': [338.7, 397.5]}
    US-Ho3: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-35.7, 35.9], 'Ta_mean': 6.55, 'Pre_mbar': 1005.9, 'Pr_mm_yr': 1101.8, 'Pr_max_h': 10.22, 'Rsw_max': 982.3, 'Ds_mean': 307.1, 'Ca': [338.7, 397.5]}
    US-LPH: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.8, 38.5], 'Ta_mean': 9.15, 'Pre_mbar': 968.9, 'Pr_mm_yr': 1140.6, 'Pr_max_h': 11.35, 'Rsw_max': 984.2, 'Ds_mean': 380.7, 'Ca': [338.7, 397.5]}
    US-MEF: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-41.8, 34.5], 'Ta_mean': 5.36, 'Pre_mbar': 765.3, 'Pr_mm_yr': 419.2, 'Pr_max_h': 8.68, 'Rsw_max': 1081.0, 'Ds_mean': 524.3, 'Ca': [338.7, 397.5]}
    US-MMS: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-35.6, 42.1], 'Ta_mean': 12.37, 'Pre_mbar': 980.7, 'Pr_mm_yr': 1087.3, 'Pr_max_h': 7.95, 'Rsw_max': 988.4, 'Ds_mean': 431.8, 'Ca': [338.7, 397.5]}
    US-MOz: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-34.5, 42.7], 'Ta_mean': 13.54, 'Pre_mbar': 987.2, 'Pr_mm_yr': 1021.0, 'Pr_max_h': 11.04, 'Rsw_max': 1013.4, 'Ds_mean': 506.3, 'Ca': [338.7, 397.5]}
    US-MRf: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-18.2, 33.5], 'Ta_mean': 11.13, 'Pre_mbar': 982.1, 'Pr_mm_yr': 1410.7, 'Pr_max_h': 12.51, 'Rsw_max': 1042.0, 'Ds_mean': 386.6, 'Ca': [338.7, 397.5]}
    US-Me1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-33.6, 38.4], 'Ta_mean': 7.89, 'Pre_mbar': 911.1, 'Pr_mm_yr': 909.0, 'Pr_max_h': 9.17, 'Rsw_max': 1022.6, 'Ds_mean': 460.9, 'Ca': [338.7, 397.5]}
    US-Me2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-31.7, 39.7], 'Ta_mean': 8.74, 'Pre_mbar': 873.4, 'Pr_mm_yr': 784.0, 'Pr_max_h': 8.29, 'Rsw_max': 1027.9, 'Ds_mean': 502.8, 'Ca': [338.7, 397.5]}
    US-Me4: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-31.7, 39.7], 'Ta_mean': 8.74, 'Pre_mbar': 908.3, 'Pr_mm_yr': 784.0, 'Pr_max_h': 8.29, 'Rsw_max': 1027.6, 'Ds_mean': 502.8, 'Ca': [338.7, 397.5]}
    US-Me6: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-31.7, 39.7], 'Ta_mean': 8.74, 'Pre_mbar': 900.2, 'Pr_mm_yr': 784.0, 'Pr_max_h': 8.29, 'Rsw_max': 1028.7, 'Ds_mean': 502.8, 'Ca': [338.7, 397.5]}
    US-Me7: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-31.7, 39.7], 'Ta_mean': 8.74, 'Pre_mbar': 873.4, 'Pr_mm_yr': 784.0, 'Pr_max_h': 8.29, 'Rsw_max': 1027.9, 'Ds_mean': 502.8, 'Ca': [338.7, 397.5]}
    US-MtB: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-18.2, 43.5], 'Ta_mean': 17.07, 'Pre_mbar': 746.8, 'Pr_mm_yr': 368.6, 'Pr_max_h': 8.52, 'Rsw_max': 1108.7, 'Ds_mean': 1601.4, 'Ca': [338.7, 397.5]}
    US-NC2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-20.3, 41.6], 'Ta_mean': 16.9, 'Pre_mbar': 1012.6, 'Pr_mm_yr': 1260.0, 'Pr_max_h': 15.54, 'Rsw_max': 960.2, 'Ds_mean': 512.3, 'Ca': [338.7, 397.5]}
    US-NC3: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-20.3, 41.6], 'Ta_mean': 16.9, 'Pre_mbar': 1012.6, 'Pr_mm_yr': 1260.0, 'Pr_max_h': 15.54, 'Rsw_max': 960.2, 'Ds_mean': 512.3, 'Ca': [338.7, 397.5]}
    US-NC5: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-37.2, 44.5], 'Ta_mean': 15.73, 'Pre_mbar': 998.7, 'Pr_mm_yr': 1132.6, 'Pr_max_h': 9.0, 'Rsw_max': 950.0, 'Ds_mean': 518.1, 'Ca': [338.7, 397.5]}
    US-NMj: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-49.8, 35.4], 'Ta_mean': 4.6, 'Pre_mbar': 967.0, 'Pr_mm_yr': 744.8, 'Pr_max_h': 7.86, 'Rsw_max': 951.7, 'Ds_mean': 350.1, 'Ca': [338.7, 397.5]}
    US-NR1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-48.9, 29.4], 'Ta_mean': 0.35, 'Pre_mbar': 705.8, 'Pr_mm_yr': 442.7, 'Pr_max_h': 6.37, 'Rsw_max': 1066.8, 'Ds_mean': 387.3, 'Ca': [338.7, 397.5]}
    US-Oho: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-35.9, 40.8], 'Ta_mean': 10.41, 'Pre_mbar': 986.0, 'Pr_mm_yr': 855.7, 'Pr_max_h': 7.02, 'Rsw_max': 966.4, 'Ds_mean': 440.3, 'Ca': [338.7, 397.5]}
    US-PFL: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 959.0, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.5, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFb: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 957.9, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.3, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFc: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 958.0, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.4, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFg: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 957.8, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.3, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFh: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 959.1, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 959.0, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-PFi: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 956.3, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 958.9, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-PFj: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 956.7, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 959.0, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-PFk: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 957.7, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.7, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFm: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 956.7, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.6, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFn: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 957.4, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.5, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFp: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-45.6, 35.8], 'Ta_mean': 5.12, 'Pre_mbar': 955.3, 'Pr_mm_yr': 791.4, 'Pr_max_h': 8.06, 'Rsw_max': 957.6, 'Ds_mean': 348.6, 'Ca': [338.7, 397.5]}
    US-PFq: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 958.0, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 959.2, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-PFs: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 956.2, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 959.1, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-PFt: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 958.8, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 959.2, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-SB1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-33.9, 43.8], 'Ta_mean': 14.31, 'Pre_mbar': 984.6, 'Pr_mm_yr': 1029.3, 'Pr_max_h': 8.69, 'Rsw_max': 957.9, 'Ds_mean': 503.4, 'Ca': [338.7, 397.5]}
    US-SHC: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.4, 38.4], 'Ta_mean': 8.48, 'Pre_mbar': 805.6, 'Pr_mm_yr': 727.4, 'Pr_max_h': 14.99, 'Rsw_max': 1085.9, 'Ds_mean': 747.7, 'Ca': [338.7, 397.5]}
    US-SP1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-13.0, 44.6], 'Ta_mean': 21.86, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1321.2, 'Pr_max_h': 11.62, 'Rsw_max': 985.5, 'Ds_mean': 693.0, 'Ca': [338.7, 397.5]}
    US-SP2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-14.4, 44.6], 'Ta_mean': 21.53, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1321.3, 'Pr_max_h': 11.96, 'Rsw_max': 990.7, 'Ds_mean': 680.1, 'Ca': [338.7, 397.5]}
    US-SP3: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-14.4, 44.6], 'Ta_mean': 21.53, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1321.3, 'Pr_max_h': 11.96, 'Rsw_max': 990.9, 'Ds_mean': 680.1, 'Ca': [338.7, 397.5]}
    US-SP4: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-14.4, 44.6], 'Ta_mean': 21.53, 'Pre_mbar': 1007.6, 'Pr_mm_yr': 1321.3, 'Pr_max_h': 11.96, 'Rsw_max': 990.6, 'Ds_mean': 680.1, 'Ca': [338.7, 397.5]}
    US-SSH: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-37.2, 42.5], 'Ta_mean': 10.6, 'Pre_mbar': 976.7, 'Pr_mm_yr': 1017.6, 'Pr_max_h': 10.07, 'Rsw_max': 951.4, 'Ds_mean': 399.4, 'Ca': [338.7, 397.5]}
    US-Slt: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-23.1, 40.6], 'Ta_mean': 12.98, 'Pre_mbar': 1009.7, 'Pr_mm_yr': 1171.6, 'Pr_max_h': 17.52, 'Rsw_max': 1004.6, 'Ds_mean': 452.5, 'Ca': [338.7, 397.5]}
    US-TEF: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-52.9, 36.3], 'Ta_mean': 4.36, 'Pre_mbar': 776.8, 'Pr_mm_yr': 387.8, 'Pr_max_h': 6.06, 'Rsw_max': 978.2, 'Ds_mean': 473.0, 'Ca': [338.7, 397.5]}
    US-UMB: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.7, 35.6], 'Ta_mean': 6.31, 'Pre_mbar': 985.5, 'Pr_mm_yr': 814.4, 'Pr_max_h': 8.65, 'Rsw_max': 940.0, 'Ds_mean': 370.3, 'Ca': [338.7, 397.5]}
    US-UMd: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.7, 35.6], 'Ta_mean': 6.31, 'Pre_mbar': 984.9, 'Pr_mm_yr': 814.4, 'Pr_max_h': 8.65, 'Rsw_max': 940.0, 'Ds_mean': 370.3, 'Ca': [338.7, 397.5]}
    US-Vcm: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-39.5, 34.9], 'Ta_mean': 5.42, 'Pre_mbar': 709.7, 'Pr_mm_yr': 506.4, 'Pr_max_h': 11.58, 'Rsw_max': 1097.3, 'Ds_mean': 632.4, 'Ca': [338.7, 397.5]}
    US-Vcp: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-39.5, 34.9], 'Ta_mean': 5.42, 'Pre_mbar': 749.6, 'Pr_mm_yr': 506.4, 'Pr_max_h': 11.58, 'Rsw_max': 1097.4, 'Ds_mean': 632.4, 'Ca': [338.7, 397.5]}
    US-Vcs: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-39.5, 34.9], 'Ta_mean': 5.42, 'Pre_mbar': 731.2, 'Pr_mm_yr': 506.4, 'Pr_max_h': 11.58, 'Rsw_max': 1097.2, 'Ds_mean': 632.4, 'Ca': [338.7, 397.5]}
    US-WBW: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-27.4, 45.7], 'Ta_mean': 15.25, 'Pre_mbar': 979.8, 'Pr_mm_yr': 1360.0, 'Pr_max_h': 10.66, 'Rsw_max': 979.5, 'Ds_mean': 477.7, 'Ca': [338.7, 397.5]}
    US-WCr: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.9, 35.6], 'Ta_mean': 4.85, 'Pre_mbar': 952.7, 'Pr_mm_yr': 796.5, 'Pr_max_h': 7.9, 'Rsw_max': 959.9, 'Ds_mean': 346.4, 'Ca': [338.7, 397.5]}
    US-Wi1: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-42.8, 34.3], 'Ta_mean': 4.96, 'Pre_mbar': 971.8, 'Pr_mm_yr': 730.4, 'Pr_max_h': 6.82, 'Rsw_max': 953.2, 'Ds_mean': 333.4, 'Ca': [338.7, 397.5]}
    US-Wi2: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-42.8, 34.3], 'Ta_mean': 4.96, 'Pre_mbar': 966.9, 'Pr_mm_yr': 730.4, 'Pr_max_h': 6.82, 'Rsw_max': 953.4, 'Ds_mean': 333.4, 'Ca': [338.7, 397.5]}
    US-Wi3: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-42.8, 34.3], 'Ta_mean': 4.96, 'Pre_mbar': 965.1, 'Pr_mm_yr': 730.4, 'Pr_max_h': 6.82, 'Rsw_max': 953.7, 'Ds_mean': 333.4, 'Ca': [338.7, 397.5]}
    US-Wi4: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-42.8, 34.3], 'Ta_mean': 4.96, 'Pre_mbar': 971.8, 'Pr_mm_yr': 730.4, 'Pr_max_h': 6.82, 'Rsw_max': 953.1, 'Ds_mean': 333.4, 'Ca': [338.7, 397.5]}
    US-Wrc: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-36.1, 38.3], 'Ta_mean': 8.91, 'Pre_mbar': 969.6, 'Pr_mm_yr': 1901.0, 'Pr_max_h': 17.87, 'Rsw_max': 1009.6, 'Ds_mean': 418.0, 'Ca': [338.7, 397.5]}
    US-xAB: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-33.3, 39.7], 'Ta_mean': 11.14, 'Pre_mbar': 970.6, 'Pr_mm_yr': 1819.4, 'Pr_max_h': 16.72, 'Rsw_max': 1011.0, 'Ds_mean': 445.6, 'Ca': [338.7, 397.5]}
    US-xBL: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-33.6, 44.7], 'Ta_mean': 13.46, 'Pre_mbar': 991.5, 'Pr_mm_yr': 1000.2, 'Pr_max_h': 10.41, 'Rsw_max': 960.5, 'Ds_mean': 497.8, 'Ca': [338.7, 397.5]}
    US-xBR: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-43.3, 31.9], 'Ta_mean': 3.41, 'Pre_mbar': 985.8, 'Pr_mm_yr': 1352.4, 'Pr_max_h': 13.39, 'Rsw_max': 983.9, 'Ds_mean': 241.1, 'Ca': [338.7, 397.5]}
    US-xGR: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-32.8, 40.8], 'Ta_mean': 12.36, 'Pre_mbar': 946.0, 'Pr_mm_yr': 1408.9, 'Pr_max_h': 12.16, 'Rsw_max': 980.2, 'Ds_mean': 403.9, 'Ca': [338.7, 397.5]}
    US-xHA: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-38.8, 38.5], 'Ta_mean': 9.15, 'Pre_mbar': 971.9, 'Pr_mm_yr': 1140.6, 'Pr_max_h': 11.35, 'Rsw_max': 984.2, 'Ds_mean': 380.7, 'Ca': [338.7, 397.5]}
    US-xJE: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-19.9, 46.4], 'Ta_mean': 19.77, 'Pre_mbar': 1008.0, 'Pr_mm_yr': 1342.5, 'Pr_max_h': 12.34, 'Rsw_max': 986.1, 'Ds_mean': 642.0, 'Ca': [338.7, 397.5]}
