  US_Wi1_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  319.2  Rswmax  953.6  band resid max 109.2 W/m2 (1.92% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi2_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  319.5  Rswmax  953.8  band resid max 108.2 W/m2 (1.97% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi3_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  319.7  Rswmax  954.1  band resid max 107.6 W/m2 (1.97% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi4_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  319.2  Rswmax  953.5  band resid max 108.2 W/m2 (1.94% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wrc_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  341.4  Rswmax 1012.3  band resid max 102.7 W/m2 (1.84% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xAB_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  343.3  Rswmax 1002.8  band resid max 101.1 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xBL_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  333.6  Rswmax  965.7  band resid max 115.2 W/m2 (1.98% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xBR_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  331.7  Rswmax  987.2  band resid max 105.6 W/m2 (2.68% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xGR_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  343.5  Rswmax  993.6  band resid max 119.6 W/m2 (1.92% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xHA_MPI_ESM1_2_HR_historical  306816 h  N 0.00-1.00  PARBmax  334.3  Rswmax  995.6  band resid max  99.8 W/m2 (2.55% of hours > 1; reference US_xRM: 77.2, 3.27%)
